date,tasks_created,overdue_last_3d,high_priority,avg_duration,active_today,label_zaval
2048-10-09,7,5,3,3.39,9,1
2048-10-10,5,2,0,3.23,5,0
2048-10-11,2,4,4,1.98,8,1
2048-10-12,2,1,0,4.21,4,0
2048-10-13,7,4,4,2.63,11,1
2048-10-14,3,0,2,3.42,6,0
2048-10-15,5,4,5,3.51,9,1
2048-10-16,2,2,1,3.1,6,0
2048-10-17,2,5,4,3.25,10,1
2048-10-18,3,5,5,2.81,9,1
2048-10-19,4,3,4,3.69,10,1
2048-10-20,2,2,2,3.87,6,0
2048-10-21,3,0,0,3.89,4,1
2048-10-22,4,1,1,3.33,2,0
2048-10-23,1,5,5,1.87,10,1
2048-10-24,4,0,1,3.05,3,0
2048-10-25,2,5,5,4.86,11,1
2048-10-26,3,1,1,1.51,5,0
2048-10-27,7,2,1,1.65,5,0
2048-10-28,4,3,3,4.26,8,1
2048-10-29,7,1,1,4.08,5,0
2048-10-30,5,1,2,4.17,2,0
2048-10-31,2,4,4,4.83,8,1
2048-11-01,4,3,3,4.71,10,1
2048-11-02,4,0,1,2.59,4,0
2048-11-03,7,0,0,3.87,6,0
2048-11-04,4,2,2,2.92,2,0
2048-11-05,1,1,0,4.57,6,0
2048-11-06,6,3,3,2.61,9,1
2048-11-07,1,2,0,2.74,3,0
2048-11-08,4,4,5,1.91,11,1
2048-11-09,1,1,1,2.97,2,0
2048-11-10,0,2,0,3.96,5,0
2048-11-11,7,2,0,2.31,4,0
2048-11-12,3,2,0,1.88,4,0
2048-11-13,8,4,4,4.83,11,1
2048-11-14,4,3,4,1.65,10,1
2048-11-15,9,1,1,3.03,6,0
2048-11-16,5,3,5,1.87,8,1
2048-11-17,5,0,2,3.65,6,0
2048-11-18,7,4,4,3.67,8,1
2048-11-19,5,4,3,4.92,11,1
2048-11-20,4,0,2,2.44,5,0
2048-11-21,2,0,2,3.57,5,0
2048-11-22,7,2,1,3.71,3,0
2048-11-23,4,0,2,2.08,3,1
2048-11-24,4,0,0,3.55,3,0
2048-11-25,6,2,2,4.08,4,0
2048-11-26,5,4,4,1.52,10,1
2048-11-27,6,2,0,4.83,4,0
2048-11-28,3,2,0,3.03,3,0
2048-11-29,2,0,1,3.73,6,0
2048-11-30,6,1,2,3.14,2,0
2048-12-01,2,3,4,1.53,8,1
2048-12-02,5,2,1,2.08,5,0
2048-12-03,3,5,5,3.07,11,1
2048-12-04,7,4,4,4.22,8,1
2048-12-05,7,0,1,2.76,2,0
2048-12-06,1,0,0,2.67,2,0
2048-12-07,6,1,0,4.67,3,0
2048-12-08,3,0,0,4.47,6,0
2048-12-09,6,1,2,4.18,6,0
2048-12-10,4,2,0,2.23,5,0
2048-12-11,3,1,1,2.26,4,0
2048-12-12,2,1,2,4.97,3,0
2048-12-13,3,0,0,2.34,6,0
2048-12-14,6,3,3,3.42,8,1
2048-12-15,2,2,0,3.09,2,0
2048-12-16,3,1,2,3.43,3,0
2048-12-17,5,3,5,3.44,10,1
2048-12-18,1,0,1,3.27,2,0
2048-12-19,0,5,4,2.53,11,1
2048-12-20,3,3,5,3.59,8,1
2048-12-21,5,2,1,1.81,6,0
2048-12-22,4,2,0,2.02,4,0
2048-12-23,2,0,2,4.63,3,0
2048-12-24,7,1,0,2.41,2,0
2048-12-25,5,2,2,3.57,5,0
2048-12-26,3,5,3,2.01,8,1
2048-12-27,0,2,0,2.31,3,0
2048-12-28,11,2,0,1.67,5,0
2048-12-29,6,1,2,4.61,5,0
2048-12-30,5,2,2,2.51,3,0
2048-12-31,4,2,1,3.87,3,0
2049-01-01,2,3,3,2.98,8,1
2049-01-02,3,0,1,2.42,4,0
2049-01-03,5,1,0,1.83,3,0
2049-01-04,4,5,3,3.32,10,1
2049-01-05,1,1,0,1.51,6,0
2049-01-06,5,1,2,2.86,3,0
2049-01-07,6,2,2,2.27,6,0
2049-01-08,3,0,0,4.31,4,1
2049-01-09,5,1,1,2.43,4,0
2049-01-10,5,4,4,3.44,10,1
2049-01-11,5,2,0,3.37,2,0
2049-01-12,4,2,1,3.62,6,1
2049-01-13,4,3,5,3.89,10,1
2049-01-14,4,0,0,4.34,4,0
2049-01-15,3,0,1,1.82,6,0
2049-01-16,3,3,3,3.76,8,1
2049-01-17,6,0,2,4.26,2,0
2049-01-18,4,0,0,4.95,4,0
2049-01-19,3,1,1,3.91,5,0
2049-01-20,5,2,0,2.84,3,0
2049-01-21,0,1,2,4.01,2,0
2049-01-22,1,2,1,4.85,6,0
2049-01-23,5,1,2,4.43,6,0
2049-01-24,6,2,0,2.48,3,0
2049-01-25,2,4,3,3.53,8,1
2049-01-26,12,0,0,2.19,2,0
2049-01-27,3,5,4,4.83,11,1
2049-01-28,6,3,3,2.97,11,1
2049-01-29,6,2,1,4.96,2,0
2049-01-30,6,0,0,3.03,2,0
2049-01-31,2,1,1,4.36,5,0
2049-02-01,2,3,3,3.63,9,1
2049-02-02,7,2,0,4.7,3,0
2049-02-03,4,0,1,3.44,6,0
2049-02-04,3,0,1,2.16,3,0
2049-02-05,6,0,2,2.27,3,0
2049-02-06,5,0,0,2.53,5,0
2049-02-07,5,5,4,2.82,11,1
2049-02-08,3,1,0,4.09,6,0
2049-02-09,3,1,2,2.67,3,0
2049-02-10,4,2,0,3.87,3,0
2049-02-11,2,0,2,3.29,6,0
2049-02-12,4,3,3,2.14,10,1
2049-02-13,4,4,5,3.16,8,1
2049-02-14,4,1,1,4.23,2,0
2049-02-15,3,1,2,3.54,4,1
2049-02-16,6,0,1,4.39,4,0
2049-02-17,1,3,5,4.15,8,1
2049-02-18,5,1,2,4.9,3,0
2049-02-19,1,5,4,4.99,9,1
2049-02-20,0,0,1,1.89,2,0
2049-02-21,7,5,5,3.49,8,1
2049-02-22,1,2,2,3.34,2,1
2049-02-23,2,0,2,4.4,4,0
2049-02-24,4,0,0,4.5,3,0
2049-02-25,4,1,1,1.76,2,1
2049-02-26,2,2,0,4.41,3,0
2049-02-27,5,3,4,4.97,10,1
2049-02-28,7,1,1,4.95,3,0
2049-03-01,4,3,5,4.86,9,1
2049-03-02,8,0,1,3.17,6,1
2049-03-03,8,5,3,3.25,9,1
2049-03-04,3,2,1,1.97,6,1
2049-03-05,4,1,2,3.76,3,0
2049-03-06,3,0,2,2.39,2,0
2049-03-07,1,2,0,2.12,5,1
2049-03-08,5,5,4,3.38,10,1
2049-03-09,3,1,1,1.95,4,0
2049-03-10,4,2,2,1.72,6,0
2049-03-11,4,0,0,3.1,5,0
2049-03-12,4,0,0,4.43,4,0
2049-03-13,4,3,4,1.83,9,1
2049-03-14,6,1,1,2.97,3,0
2049-03-15,6,2,1,1.68,3,0
2049-03-16,2,2,0,3.45,6,0
2049-03-17,2,4,3,3.02,11,1
2049-03-18,3,2,2,4.06,2,0
2049-03-19,3,1,1,2.13,2,0
2049-03-20,3,5,4,2.57,11,1
2049-03-21,3,4,5,4.91,11,1
2049-03-22,5,0,0,3.12,2,0
2049-03-23,5,4,3,4.12,11,1
2049-03-24,6,2,2,4.75,5,0
2049-03-25,4,1,2,4.53,3,0
2049-03-26,2,0,2,4.64,2,0
2049-03-27,4,4,4,3.98,9,1
2049-03-28,3,3,4,2.42,9,1
2049-03-29,1,2,0,1.88,5,0
2049-03-30,4,3,3,2.19,9,1
2049-03-31,3,2,0,2.7,3,0
2049-04-01,4,1,2,1.71,6,0
2049-04-02,5,2,2,4.4,6,1
2049-04-03,4,5,4,3.29,11,1
2049-04-04,3,2,2,3.3,2,0
2049-04-05,3,3,3,3.12,9,1
2049-04-06,3,1,0,4.43,4,0
2049-04-07,6,0,2,2.46,4,0
2049-04-08,3,2,0,3.33,4,0
2049-04-09,1,3,4,2.28,11,1
2049-04-10,3,2,0,4.71,2,0
2049-04-11,3,0,1,4.49,3,0
2049-04-12,4,1,2,4.64,6,0
2049-04-13,3,5,5,2.84,9,1
2049-04-14,3,2,1,4.26,4,0
2049-04-15,4,3,5,4.27,8,1
2049-04-16,5,0,1,4.92,4,0
2049-04-17,5,1,0,4.97,2,1
2049-04-18,3,1,2,4.92,2,0
2049-04-19,11,4,3,1.68,8,1
2049-04-20,5,2,2,1.88,2,0
2049-04-21,1,1,0,3.92,4,0
2049-04-22,1,0,1,4.19,5,0
2049-04-23,11,0,0,3.53,2,0
2049-04-24,5,1,0,3.41,6,0
2049-04-25,2,1,1,4.72,2,0
2049-04-26,4,0,0,1.69,2,0
2049-04-27,2,0,2,3.02,6,0
2049-04-28,2,0,2,4.23,3,0
2049-04-29,2,3,5,4.44,10,1
2049-04-30,4,2,1,2.99,4,0
2049-05-01,3,2,0,3.11,6,0
2049-05-02,4,0,2,1.69,4,0
2049-05-03,1,2,0,2.17,5,1
2049-05-04,4,5,5,4.67,8,1
2049-05-05,6,2,2,2.95,5,0
2049-05-06,3,2,2,4.45,6,0
2049-05-07,5,2,1,4.96,2,0
2049-05-08,6,0,2,4.29,5,0
2049-05-09,5,4,3,4.19,11,1
2049-05-10,4,3,4,3.1,9,1
2049-05-11,4,3,3,3.54,9,1
2049-05-12,2,3,5,2.85,9,1
2049-05-13,4,1,2,4.64,2,0
2049-05-14,4,1,2,3.92,4,0
2049-05-15,2,0,0,1.63,6,0
2049-05-16,5,2,2,3.77,3,0
2049-05-17,2,2,2,1.75,2,0
2049-05-18,9,0,2,2.83,2,0
2049-05-19,4,3,3,3.15,9,1
2049-05-20,3,2,2,1.88,2,0
2049-05-21,3,1,2,2.05,4,0
2049-05-22,4,1,2,4.34,2,0
2049-05-23,1,0,1,2.03,2,0
2049-05-24,2,2,1,3.52,4,0
2049-05-25,2,1,1,2.75,3,0
2049-05-26,3,2,0,1.5,4,0
2049-05-27,8,5,5,1.92,11,1
2049-05-28,5,0,2,3.28,6,0
2049-05-29,2,0,2,3.96,2,0
2049-05-30,3,1,0,4.6,6,0
2049-05-31,8,2,1,1.54,5,0
2049-06-01,1,0,1,3.63,6,0
2049-06-02,5,4,4,2.41,8,1
2049-06-03,4,1,2,1.94,5,0
2049-06-04,3,4,4,4.72,9,1
2049-06-05,5,2,0,3.92,4,0
2049-06-06,3,2,2,4.55,3,0
2049-06-07,5,3,4,3.17,8,1
2049-06-08,3,1,2,2.4,5,0
2049-06-09,5,2,2,3.57,3,0
2049-06-10,4,4,5,4.61,11,1
2049-06-11,5,4,3,4.67,11,1
2049-06-12,2,0,2,4.43,3,0
2049-06-13,7,0,2,1.56,6,0
2049-06-14,4,4,3,2.53,8,1
2049-06-15,6,5,4,1.57,11,1
2049-06-16,3,1,0,4.15,5,1
2049-06-17,2,1,1,2.72,6,0
2049-06-18,6,2,2,4.56,3,0
2049-06-19,2,2,2,2.87,5,0
2049-06-20,5,1,1,4.51,4,0
2049-06-21,6,2,2,4.75,5,0
2049-06-22,3,0,0,2.98,3,1
2049-06-23,4,1,0,3.29,2,0
2049-06-24,3,3,4,3.11,9,1
2049-06-25,4,2,0,3.8,5,0
2049-06-26,2,0,1,1.81,3,0
2049-06-27,3,3,5,4.36,9,1
2049-06-28,4,3,3,4.71,9,1
2049-06-29,3,2,0,1.78,3,0
2049-06-30,5,1,0,4.3,5,0
2049-07-01,5,5,4,2.9,9,1
2049-07-02,7,0,0,4.29,4,0
2049-07-03,2,5,3,3.15,8,1
2049-07-04,4,2,1,2.71,5,0
2049-07-05,1,2,1,4.53,5,0
2049-07-06,7,2,0,1.92,6,0
2049-07-07,2,1,0,2.74,6,0
2049-07-08,5,4,3,3.41,8,1
2049-07-09,2,2,1,4.24,3,0
2049-07-10,1,2,0,1.54,5,0
2049-07-11,2,1,2,4.95,4,0
2049-07-12,3,3,3,4.96,11,1
2049-07-13,7,0,0,4.82,4,0
2049-07-14,6,2,1,3.69,4,0
2049-07-15,7,1,1,3.08,5,0
2049-07-16,2,2,2,1.76,2,0
2049-07-17,3,3,4,2.97,9,1
2049-07-18,7,1,1,3.07,6,0
2049-07-19,4,4,5,4.19,10,1
2049-07-20,7,1,2,3.91,5,0
2049-07-21,5,0,0,4.1,6,0
2049-07-22,4,0,0,2.7,2,0
2049-07-23,5,1,0,4.8,6,0
2049-07-24,5,1,1,3.31,3,0
2049-07-25,7,5,5,2.33,10,1
2049-07-26,3,5,3,3.67,11,1
2049-07-27,8,0,0,4.26,4,0
2049-07-28,5,1,1,3.45,4,1
2049-07-29,3,2,1,2.08,4,0
2049-07-30,5,1,2,4.04,4,0
2049-07-31,4,1,1,3.02,3,0
2049-08-01,4,1,0,2.52,3,0
2049-08-02,5,2,2,1.65,4,0
2049-08-03,3,0,1,1.55,2,0
2049-08-04,4,2,1,3.61,2,0
2049-08-05,3,2,2,4.99,5,0
2049-08-06,6,1,0,2.99,5,0
2049-08-07,7,1,2,2.96,3,0
2049-08-08,3,4,3,4.69,11,1
2049-08-09,5,4,3,4.65,8,1
2049-08-10,6,3,5,2.72,10,1
2049-08-11,4,3,3,3.65,8,1
2049-08-12,2,0,1,2.75,2,0
2049-08-13,3,1,2,2.14,4,0
2049-08-14,4,0,2,4.81,4,0
2049-08-15,5,4,5,2.92,10,1
2049-08-16,5,0,2,4.84,4,0
2049-08-17,3,4,4,3.04,11,1
2049-08-18,5,0,1,1.69,3,0
2049-08-19,4,0,0,2.42,2,0
2049-08-20,5,2,2,4.17,4,0
2049-08-21,6,2,2,2.97,3,0
2049-08-22,6,3,3,2.01,10,1
2049-08-23,4,1,0,1.78,3,0
2049-08-24,4,1,2,4.96,6,0
2049-08-25,6,1,2,2.33,6,1
2049-08-26,5,2,2,3.45,6,0
2049-08-27,5,2,1,2.72,5,0
2049-08-28,5,1,2,3.52,5,0
2049-08-29,2,5,3,1.58,8,1
2049-08-30,3,0,2,2.52,3,1
2049-08-31,5,1,1,3.27,4,0
2049-09-01,3,0,1,2.82,5,0
2049-09-02,3,5,5,2.64,11,1
2049-09-03,5,2,0,2.47,3,0
2049-09-04,6,5,5,3.57,10,1
2049-09-05,4,1,2,3.24,5,0
2049-09-06,7,1,2,2.39,3,0
2049-09-07,5,1,2,3.33,6,0
2049-09-08,4,1,1,4.09,5,0
2049-09-09,1,2,0,3.9,6,0
2049-09-10,5,1,1,3.61,5,0
2049-09-11,2,3,3,3.81,9,1
2049-09-12,7,0,0,4.83,6,0
2049-09-13,3,0,2,4.88,2,0
2049-09-14,2,1,2,2.81,5,0
2049-09-15,7,2,0,2.29,5,0
2049-09-16,6,0,2,2.41,5,1
2049-09-17,2,2,1,2.54,3,0
2049-09-18,3,0,1,3.74,4,0
2049-09-19,3,4,5,2.06,9,1
2049-09-20,3,0,1,3.96,5,0
2049-09-21,6,5,3,1.8,10,1
2049-09-22,4,2,1,3.68,2,0
2049-09-23,4,0,1,3.61,3,0
2049-09-24,4,1,2,4.32,5,0
2049-09-25,5,1,0,1.79,4,0
2049-09-26,5,2,2,3.24,6,0
2049-09-27,8,1,2,1.66,6,0
2049-09-28,8,1,1,4.28,6,0
2049-09-29,7,1,0,2.2,5,0
2049-09-30,5,4,4,2.53,8,1
2049-10-01,3,1,1,3.16,5,0
2049-10-02,4,0,0,4.99,2,1
2049-10-03,4,2,2,3.8,6,0
2049-10-04,7,0,2,2.21,3,0
2049-10-05,6,1,2,3.74,6,1
2049-10-06,6,0,2,2.28,4,0
2049-10-07,3,2,1,4.13,5,0
2049-10-08,3,0,0,2.06,5,0
2049-10-09,7,5,5,4.24,11,1
2049-10-10,4,4,4,1.85,8,1
2049-10-11,5,5,5,4.88,8,1
2049-10-12,3,2,0,2.55,4,0
2049-10-13,4,2,2,1.71,5,0
2049-10-14,4,1,0,4.52,5,0
2049-10-15,5,3,5,4.7,10,1
2049-10-16,3,5,4,1.64,9,1
2049-10-17,9,0,0,2.45,3,0
2049-10-18,3,5,4,4.97,9,1
2049-10-19,7,1,0,3.11,6,0
2049-10-20,3,1,0,3.96,3,1
2049-10-21,2,0,2,3.33,5,0
2049-10-22,8,1,0,4.85,3,0
2049-10-23,4,2,1,1.71,5,0
2049-10-24,6,4,3,1.73,11,1
2049-10-25,2,2,1,2.78,6,0
2049-10-26,2,1,0,2.93,4,0
2049-10-27,1,1,0,4.7,6,0
2049-10-28,1,0,0,4.63,4,1
2049-10-29,5,3,5,1.58,10,1
2049-10-30,7,1,0,4.97,5,0
2049-10-31,3,3,4,4.87,11,1
2049-11-01,6,4,3,3.74,10,1
2049-11-02,4,2,0,2.24,3,0
2049-11-03,6,2,2,4.36,6,0
2049-11-04,4,1,0,1.79,2,0
2049-11-05,4,0,1,3.11,3,0
2049-11-06,4,0,1,4.81,4,0
2049-11-07,7,1,2,4.96,4,0
2049-11-08,4,5,4,3.77,9,1
2049-11-09,1,0,1,3.81,5,0
2049-11-10,7,1,1,2.95,3,0
2049-11-11,5,3,5,3.85,8,1
2049-11-12,4,0,1,2.77,6,0
2049-11-13,2,0,1,4.32,2,0
2049-11-14,3,0,0,4.54,6,0
2049-11-15,4,2,2,4.23,5,0
2049-11-16,3,0,0,2.36,5,0
2049-11-17,2,2,1,2.37,5,0
2049-11-18,6,5,4,4.64,10,1
2049-11-19,3,1,0,3.5,6,1
2049-11-20,2,3,3,2.04,10,1
2049-11-21,4,2,2,3.33,5,0
2049-11-22,5,1,1,2.62,6,0
2049-11-23,7,0,1,2.2,3,0
2049-11-24,3,4,3,2.04,10,1
2049-11-25,4,2,2,4.74,3,0
2049-11-26,6,5,4,2.49,8,1
2049-11-27,3,1,0,3.29,5,0
2049-11-28,2,5,3,4.16,9,1
2049-11-29,6,2,0,1.7,5,0
2049-11-30,5,2,1,4.38,3,0
2049-12-01,4,2,1,2.58,5,0
2049-12-02,5,2,1,4.16,2,0
2049-12-03,5,5,4,4.4,10,1
2049-12-04,6,1,2,1.54,6,0
2049-12-05,6,2,1,4.41,6,0
2049-12-06,8,5,4,2.44,8,1
2049-12-07,2,2,1,4.5,2,0
2049-12-08,2,0,2,3.28,6,0
2049-12-09,7,5,3,2.41,8,1
2049-12-10,2,0,2,4.38,6,0
2049-12-11,5,0,1,2.72,3,0
2049-12-12,4,2,1,2.03,4,1
2049-12-13,3,0,0,1.67,4,1
2049-12-14,2,3,4,3.81,10,1
2049-12-15,7,0,1,2.73,5,1
2049-12-16,2,2,1,4.54,5,0
2049-12-17,2,2,2,3.12,6,0
2049-12-18,8,2,0,4.26,3,0
2049-12-19,3,1,0,2.5,4,0
2049-12-20,2,0,1,3.71,6,0
2049-12-21,7,1,0,1.74,4,0
2049-12-22,3,0,1,1.9,5,0
2049-12-23,2,5,3,3.27,8,1
2049-12-24,5,4,5,2.5,10,1
2049-12-25,3,2,2,4.34,2,0
2049-12-26,10,3,3,1.65,10,1
2049-12-27,4,2,0,3.31,5,0
2049-12-28,6,0,0,1.72,5,0
2049-12-29,4,1,1,4.54,5,0
2049-12-30,9,4,3,2.21,11,1
2049-12-31,6,1,1,3.64,5,0
2050-01-01,6,2,0,4.62,5,0
2050-01-02,4,0,0,2.43,6,0
2050-01-03,0,2,2,2.72,3,1
2050-01-04,4,1,1,3.77,3,0
2050-01-05,5,0,0,3.61,6,0
2050-01-06,7,0,1,1.94,4,0
2050-01-07,3,5,4,4.21,10,1
2050-01-08,3,2,2,3.63,2,0
2050-01-09,0,0,2,3.91,5,0
2050-01-10,3,5,5,1.93,11,1
2050-01-11,3,0,1,2.59,2,0
2050-01-12,4,0,1,3.21,4,0
2050-01-13,5,2,2,4.32,4,0
2050-01-14,11,0,1,3.04,4,0
2050-01-15,4,5,3,4.83,8,1
2050-01-16,4,4,5,3.84,8,1
2050-01-17,8,2,2,4.15,3,1
2050-01-18,4,0,2,1.79,6,0
2050-01-19,3,1,0,2.48,2,0
2050-01-20,7,5,4,2.51,9,1
2050-01-21,5,2,0,2.85,5,0
2050-01-22,0,2,2,3.37,4,0
2050-01-23,1,0,0,3.8,5,0
2050-01-24,4,1,0,4.81,6,1
2050-01-25,4,5,4,3.38,10,1
2050-01-26,7,3,5,4.3,10,1
2050-01-27,4,2,0,3.0,5,0
2050-01-28,3,2,0,4.14,5,0
2050-01-29,7,4,5,4.37,10,1
2050-01-30,0,0,1,4.99,4,0
2050-01-31,2,0,1,2.26,4,0
2050-02-01,4,1,2,2.84,6,0
2050-02-02,10,0,0,1.7,4,0
2050-02-03,5,3,5,3.0,9,1
2050-02-04,6,5,4,3.1,10,1
2050-02-05,2,5,4,1.7,9,1
2050-02-06,4,2,1,4.97,3,0
2050-02-07,5,0,1,3.39,5,0
2050-02-08,5,2,1,3.41,3,0
2050-02-09,4,1,0,4.96,3,0
2050-02-10,4,1,2,1.79,3,0
2050-02-11,5,5,5,3.92,10,1
2050-02-12,8,1,1,2.48,3,0
2050-02-13,2,0,1,3.79,2,0
2050-02-14,5,0,2,2.83,2,1
2050-02-15,2,3,3,4.96,10,1
2050-02-16,6,3,4,2.13,11,1
2050-02-17,5,5,3,4.04,11,1
2050-02-18,5,4,4,3.23,9,1
2050-02-19,4,3,5,2.54,9,1
2050-02-20,1,3,4,3.32,11,1
2050-02-21,7,0,0,2.2,5,1
2050-02-22,2,2,1,1.89,3,0
2050-02-23,4,2,0,3.18,4,0
2050-02-24,2,5,4,2.24,11,1
2050-02-25,2,1,1,2.27,4,0
2050-02-26,7,2,2,4.29,5,0
2050-02-27,3,0,1,3.77,5,0
2050-02-28,2,3,3,2.39,11,1
2050-03-01,1,0,0,4.98,5,0
2050-03-02,5,0,1,4.46,3,0
2050-03-03,4,2,1,3.47,6,0
2050-03-04,6,1,1,3.56,6,0
2050-03-05,6,1,2,2.21,4,1
2050-03-06,3,0,1,2.88,6,0
2050-03-07,7,3,5,3.09,9,1
2050-03-08,5,4,3,4.33,10,1
2050-03-09,5,1,2,4.62,6,1
2050-03-10,5,2,1,4.5,2,0
2050-03-11,2,0,0,2.71,3,0
2050-03-12,3,0,2,4.89,6,0
2050-03-13,4,5,3,3.77,9,1
2050-03-14,3,5,5,2.72,10,1
2050-03-15,3,2,1,2.66,5,0
2050-03-16,5,1,1,3.85,5,0
2050-03-17,1,2,1,4.61,6,0
2050-03-18,3,0,0,4.93,6,0
2050-03-19,2,2,2,3.56,4,0
2050-03-20,3,2,2,1.98,4,1
2050-03-21,4,0,1,2.52,4,0
2050-03-22,4,1,0,2.54,2,0
2050-03-23,1,1,1,4.8,2,1
2050-03-24,3,0,2,4.75,5,0
2050-03-25,2,1,2,3.02,6,0
2050-03-26,2,4,5,2.01,11,1
2050-03-27,7,2,1,4.22,2,0
2050-03-28,2,0,0,4.01,2,0
2050-03-29,3,3,4,4.64,10,1
2050-03-30,5,0,2,2.39,6,1
2050-03-31,1,2,1,4.46,4,0
2050-04-01,2,0,1,2.29,6,0
2050-04-02,1,2,0,4.5,5,0
2050-04-03,7,0,1,3.2,2,0
2050-04-04,4,2,1,2.29,2,0
2050-04-05,6,2,2,2.42,2,0
2050-04-06,5,4,4,1.76,9,1
2050-04-07,4,0,2,1.85,2,0
2050-04-08,6,0,2,3.5,5,0
2050-04-09,3,5,3,3.94,11,1
2050-04-10,2,4,5,4.81,9,1
2050-04-11,3,4,4,4.91,10,1
2050-04-12,4,2,2,3.99,6,0
2050-04-13,4,5,3,4.51,9,1
2050-04-14,5,2,2,2.02,4,0
2050-04-15,7,2,0,3.34,2,0
2050-04-16,1,1,2,1.89,5,0
2050-04-17,5,5,4,4.95,9,1
2050-04-18,3,2,1,4.78,5,0
2050-04-19,5,5,4,2.52,11,1
2050-04-20,4,2,0,2.84,4,0
2050-04-21,3,1,0,4.5,5,0
2050-04-22,2,5,3,2.73,10,1
2050-04-23,3,5,4,3.91,9,1
2050-04-24,2,4,5,3.88,11,1
2050-04-25,3,5,5,4.68,8,1
2050-04-26,5,0,2,2.14,6,0
2050-04-27,5,3,4,1.89,8,1
2050-04-28,4,2,2,2.15,6,0
2050-04-29,1,0,1,3.28,2,0
2050-04-30,7,1,1,2.44,6,0
2050-05-01,8,0,1,4.16,3,0
2050-05-02,1,5,4,3.74,10,1
2050-05-03,5,3,3,1.58,11,1
2050-05-04,4,2,2,4.77,6,0
2050-05-05,6,1,0,2.54,5,0
2050-05-06,4,5,4,4.38,9,1
2050-05-07,4,0,0,2.42,6,0
2050-05-08,2,2,1,1.52,5,0
2050-05-09,2,1,0,1.63,3,0
2050-05-10,5,5,3,3.75,10,1
2050-05-11,8,2,0,4.61,3,0
2050-05-12,6,0,1,3.91,5,0
2050-05-13,3,4,4,2.14,9,1
2050-05-14,5,3,5,3.84,9,1
2050-05-15,3,5,4,3.3,8,1
2050-05-16,2,0,0,4.25,3,0
2050-05-17,3,1,0,4.74,3,0
2050-05-18,5,1,2,4.74,3,1
2050-05-19,4,0,2,4.9,4,0
2050-05-20,6,1,1,4.06,4,0
2050-05-21,2,0,0,4.25,4,0
2050-05-22,3,0,0,4.44,4,0
2050-05-23,5,3,3,3.59,10,1
2050-05-24,1,1,1,2.8,3,0
2050-05-25,4,1,1,4.84,6,0
2050-05-26,3,1,0,4.38,3,1
2050-05-27,6,2,1,3.41,5,0
2050-05-28,8,1,1,2.23,5,0
2050-05-29,2,5,3,4.94,11,1
2050-05-30,3,5,5,1.96,10,1
2050-05-31,4,4,4,3.27,11,1
2050-06-01,7,4,3,4.97,11,1
2050-06-02,6,5,5,3.33,9,1
2050-06-03,4,0,2,3.5,2,0
2050-06-04,2,0,0,2.87,4,0
2050-06-05,1,3,4,4.11,9,1
2050-06-06,2,2,1,2.55,3,0
2050-06-07,2,3,5,2.93,11,1
2050-06-08,6,5,5,1.74,8,1
2050-06-09,3,0,1,4.5,4,0
2050-06-10,6,1,1,3.8,3,0
2050-06-11,3,1,0,2.62,5,0
2050-06-12,5,5,5,4.61,8,1
2050-06-13,9,2,2,3.8,6,0
2050-06-14,2,4,3,4.54,11,1
2050-06-15,4,1,1,2.74,2,1
2050-06-16,5,1,0,4.12,4,0
2050-06-17,3,0,1,3.14,4,1
2050-06-18,5,2,0,4.89,2,0
2050-06-19,6,3,3,3.29,10,1
2050-06-20,5,2,0,2.16,5,0
2050-06-21,3,3,5,1.63,10,1
2050-06-22,3,1,2,2.49,3,0
2050-06-23,2,2,0,3.56,5,0
2050-06-24,7,2,2,3.78,6,0
2050-06-25,2,0,2,3.6,2,0
2050-06-26,6,5,3,4.84,10,1
2050-06-27,2,1,2,3.41,4,1
2050-06-28,3,1,0,4.47,6,0
2050-06-29,6,2,0,1.62,2,0
2050-06-30,7,1,1,1.57,4,0
2050-07-01,2,2,1,2.9,4,0
2050-07-02,3,4,3,2.14,11,1
2050-07-03,6,4,3,3.35,8,1
2050-07-04,3,1,2,2.46,5,0
2050-07-05,4,2,1,2.14,5,0
2050-07-06,6,3,5,3.36,8,1
2050-07-07,3,0,2,4.92,4,0
2050-07-08,4,5,5,3.77,8,1
2050-07-09,3,2,1,3.07,6,0
2050-07-10,3,2,2,2.13,3,0
2050-07-11,5,3,5,4.69,9,1
2050-07-12,3,1,0,1.75,2,0
2050-07-13,4,0,1,4.61,6,0
2050-07-14,5,1,0,1.82,6,0
2050-07-15,4,1,2,4.2,6,0
2050-07-16,6,2,1,4.0,3,0
2050-07-17,6,2,0,3.05,6,0
2050-07-18,2,0,2,4.94,2,0
2050-07-19,5,1,0,2.86,6,0
2050-07-20,7,1,2,4.97,2,0
2050-07-21,7,5,5,4.02,10,1
2050-07-22,4,1,0,4.85,5,1
2050-07-23,5,0,0,1.76,2,0
2050-07-24,5,1,0,2.46,3,0
2050-07-25,4,3,3,1.79,9,1
2050-07-26,8,0,2,2.89,5,0
2050-07-27,5,0,2,3.88,2,0
2050-07-28,4,2,0,2.4,6,0
2050-07-29,4,2,2,4.42,3,0
2050-07-30,3,3,4,4.75,8,1
2050-07-31,4,2,2,4.99,3,0
2050-08-01,6,2,0,3.08,5,0
2050-08-02,3,4,3,4.84,9,1
2050-08-03,5,2,1,2.73,3,0
